,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2020-08-11,1.2202712932498685e+48,1.720459664786274e+48,1.6531755096233743e+48,1.4327019252249512e+48,110.72315766925476,111.06667596580421,111.02678245333743,110.88364658340444
2020-08-12,1.4327019252249512e+48,1.7216100734168398e+48,1.6529907330152274e+48,1.9537277480949933e+48,110.88364658340444,111.06734440587712,111.02667067637597,111.1938236770721
2020-08-13,1.9537277480949933e+48,1.8392312718403498e+48,1.5867251875590584e+48,1.672034082954946e+48,111.1938236770721,111.13343216099447,110.98575672552462,111.03812536271137
2020-08-14,1.672034082954946e+48,1.6419329810566082e+48,1.474860612013987e+48,1.471097662368585e+48,111.03812536271137,111.019958658477,110.91264794871104,110.91009329495058
2020-08-17,1.471097662368585e+48,1.5499665423786687e+48,1.4914503118732726e+48,8.776948983724947e+47,110.91009329495058,110.96231780885023,110.92383347393366,110.39362822181751
2020-08-18,8.776948983724947e+47,1.481451263403194e+48,1.4885518342030238e+48,7.36778627369768e+47,110.39362822181751,110.91710665441293,110.92188818769412,110.21861666188241
2020-08-19,7.36778627369768e+47,1.3422666038321575e+48,1.3896997797254425e+48,4.228560220179422e+47,110.21861666188241,110.81844414410698,110.85317220171946,109.66336093235809
2020-08-20,4.228560220179422e+47,1.0360922586167472e+48,1.3459368727043759e+48,2.1809498350407313e+48,109.66336093235809,110.55954065630539,110.82117479391444,111.30384494977082
2020-08-21,2.1809498350407313e+48,1.1378754090339043e+48,1.3730495123831076e+48,6.8764061857661546e+47,111.30384494977082,110.65324731102918,110.84111865130876,110.14959552946956
2020-08-24,6.8764061857661546e+47,9.811840002755102e+47,1.2965448866382916e+48,5.5032927832430315e+47,110.14959552946956,110.50508919070084,110.78378741050622,109.92684597167886
2020-08-25,5.5032927832430315e+47,9.157108762658721e+47,1.2697747336953517e+48,4.923668564078673e+47,109.92684597167886,110.43602986231792,110.76292397340885,109.81555326647607
2020-08-26,4.923668564078673e+47,8.668285220734918e+47,1.2166511744227593e+48,1.2144677646382671e+48,109.81555326647607,110.3811703588754,110.72018660920826,110.71839039073744
2020-08-27,1.2144677646382671e+48,1.025150870597557e+48,1.2381456530925314e+48,8.623447073066447e+47,110.71839039073744,110.54892425629994,110.73769928298873,110.37598426792717
2020-08-28,8.623447073066447e+47,7.614298450507396e+47,1.2384789494668465e+48,1.733509205711251e+48,110.37598426792717,110.25152722550975,110.73796843671997,111.07423226031968
2020-08-31,1.733509205711251e+48,9.706035624776667e+47,1.2527104812344351e+48,8.065553355767678e+47,111.07423226031968,110.49424729208349,110.74939405246221,110.30910169194209
2020-09-01,8.065553355767678e+47,1.0218487739281596e+48,1.2668588426969161e+48,1.0447174516697725e+48,110.30910169194209,110.54569797383087,110.76062494818905,110.56783093139414
2020-09-02,1.0447174516697725e+48,1.1323188929805408e+48,1.2628057516583501e+48,6.0825683840276225e+47,110.56783093139414,110.64835211140304,110.75742049609221,110.0269264090826
2020-09-03,6.0825683840276225e+47,1.0110767077334397e+48,1.2431966900904561e+48,2.904597444852405e+48,110.0269264090826,110.53510027400333,110.74177050193074,111.59037927121537
2020-09-04,2.904597444852405e+48,1.4195272552425916e+48,1.3103624883986506e+48,8.772245664467107e+47,111.59037927121537,110.87440836105434,110.79438827135172,110.39309220640885
2020-09-07,8.772245664467107e+47,1.2482703273896836e+48,1.2881626161472535e+48,1.1831573219207904e+48,110.39309220640885,110.74584331869052,110.7773013381996,110.69227102543144
2020-09-08,1.1831573219207904e+48,1.3235907246584882e+48,1.2211004245584871e+48,1.614042280593994e+48,110.69227102543144,110.8044327530929,110.72383690325624,111.00282622937372
2020-09-09,1.614042280593994e+48,1.4374556904433325e+48,1.2066964438692014e+48,1.658551573737505e+48,111.00282622937372,110.88695913288907,110.71197087781896,111.0300291392516
2020-09-10,1.658551573737505e+48,1.647514637510281e+48,1.2266182748004578e+48,1.2328109861815075e+48,111.0300291392516,111.02335233574924,110.72834547655782,110.73338138026664
2020-09-11,1.2328109861815075e+48,1.3131573457761016e+48,1.2175323230257555e+48,1.0341700322567299e+48,110.73338138026664,110.79651888869894,110.72091058802285,110.55768366753554
2020-09-14,1.0341700322567299e+48,1.3445464389381055e+48,1.1757342450331072e+48,1.0724935696717524e+48,110.55768366753554,110.82014119977613,110.68597730553812,110.5940708398722
2020-09-15,1.0724935696717524e+48,1.3224136884882977e+48,1.1484824035202349e+48,9.578880549384508e+47,110.5940708398722,110.80354308243174,110.66252588547282,110.48106010299247
2020-09-16,9.578880549384508e+47,1.1911828433571892e+48,1.1251546940915925e+48,1.7104967504758587e+48,110.48106010299247,110.69903126317509,110.6420049957767,111.06086828939688
2020-09-17,1.7104967504758587e+48,1.20157187870486e+48,1.1630093237326544e+48,4.705966097661223e+48,111.06086828939688,110.70771506225972,110.67509535418561,112.07291554992652
2020-09-18,4.705966097661223e+48,1.8962029010008027e+48,1.3434269360186297e+48,1.8648422109802888e+48,112.07291554992652,111.16393787711708,110.8193082279955,111.14726090785824
2020-09-21,1.8648422109802888e+48,2.0623373367455145e+48,1.4089717627896456e+48,7.115717241457838e+47,111.14726090785824,111.24792443279824,110.8669446558264,110.18380540413249
2020-09-22,7.115717241457838e+47,1.9901529676403212e+48,1.342181848658057e+48,1.0959887177024992e+48,110.18380540413249,111.21229596765735,110.81838099879006,110.61574135811998
2020-09-23,1.0959887177024992e+48,2.0177731001931305e+48,1.3607431258910515e+48,6.159613186879313e+48,110.61574135811998,111.2260789413622,110.8321154303276,112.3420984449502
2020-09-24,6.159613186879313e+48,2.907596387473821e+48,1.6157105762799157e+48,2.165165828136915e+48,112.3420984449502,111.59141121989914,111.0038593089363,111.29658141721781
2020-09-25,2.165165828136915e+48,2.39943633356896e+48,1.6917468931766905e+48,5.0616869494469295e+48,111.29658141721781,111.399318312471,111.04984612338737,112.1457842806705
2020-09-28,5.0616869494469295e+48,3.038805281262288e+48,1.8666204924861753e+48,8.742934101141821e+48,112.1457842806705,111.63554890230297,111.14821403631312,112.6923303065566
2020-09-29,8.742934101141821e+48,4.6450777566614953e+48,2.2248291012968653e+48,3.6714462388819174e+48,112.6923303065566,112.05989257570242,111.32376456797658,111.8246701186953
2020-09-30,3.6714462388819174e+48,5.1601692608973794e+48,2.312917148259168e+48,4.805029986115921e+48,111.8246701186953,112.16505384516917,111.362594026287,112.09374774672382
2020-10-01,4.805029986115921e+48,4.8892526207447e+48,2.4946659960109482e+48,1.0077622801033044e+49,112.09374774672382,112.1111239172265,111.43823931462208,112.83440186531354
2020-10-02,1.0077622801033044e+49,6.471744015323926e+48,2.9052526028001876e+48,5.025695315598836e+48,112.83440186531354,112.3915300900497,111.59060480473006,112.13864827935036
2020-10-05,5.025695315598836e+48,6.464545688554309e+48,3.106045260854554e+48,3.966824850403539e+48,112.13864827935036,112.39041720101005,111.65743476040618,111.90205045262144
2020-10-06,3.966824850403539e+48,5.509323838406652e+48,3.154328324743242e+48,2.6906811616046364e+48,111.90205045262144,112.23052636399618,111.67286004472665,111.51387884520057
2020-10-07,2.6906811616046364e+48,5.3131708229511954e+48,3.236758169977694e+48,1.7959787799495114e+48,111.51387884520057,112.19427326254853,111.6986567277976,111.10963461835152
2020-10-08,1.7959787799495114e+48,4.7113605817179135e+48,3.264613690797181e+48,1.8939634546723248e+48,111.10963461835152,112.07406120088042,111.70722590115672,111.16275616297636
2020-10-09,1.8939634546723248e+48,3.074628712445769e+48,3.277337380528014e+48,1.1247569216887595e+48,111.16275616297636,111.64726861376246,111.71111578221385,110.64165140641418
2020-10-12,1.1247569216887595e+48,2.2944410336637543e+48,3.253073987253071e+48,1.8577744548530772e+48,110.64165140641418,111.35457371924511,111.70368485526065,111.14346370537729
2020-10-13,1.8577744548530772e+48,1.872630954553662e+48,3.281481417647233e+48,1.2418517800722306e+48,111.14346370537729,111.15142883335423,111.71237943586803,110.74068810038753
2020-10-14,1.2418517800722306e+48,1.5828650782471808e+48,3.290921497093392e+48,1.9080716377357007e+48,110.74068810038753,110.9833210092985,111.71525207957545,111.17017758201852
2020-10-15,1.9080716377357007e+48,1.6052836498044187e+48,3.328902318369026e+48,7.548406565802077e+47,111.17017758201852,110.99738493353158,111.72672707924185,110.24283586081957
2020-10-16,7.548406565802077e+47,1.377459090185995e+48,3.319672891170925e+48,1.7353251898710677e+48,110.24283586081957,110.84432502672355,111.72395071503277,111.07527928887083
2020-10-19,1.7353251898710677e+48,1.4995727438224567e+48,3.3208014565979796e+48,3.0051776755292066e+48,111.07527928887083,110.92926469379677,111.72429062009942,111.62442115658547
2020-10-20,3.0051776755292066e+48,1.7290533879576825e+48,3.243492891955615e+48,7.087183286892645e+47,111.62442115658547,111.0716585478783,111.70073526590923,110.17978735262285
2020-10-21,7.087183286892645e+47,1.6224266976810892e+48,3.190941806396932e+48,1.816043129077274e+48,110.17978735262285,111.0080074536648,111.68440057405208,111.12074449310317
2020-10-22,1.816043129077274e+48,1.604020995949404e+48,3.2411450520756364e+48,3.898151818925912e+48,111.12074449310317,110.99659806281686,111.70001114221787,111.88458701194412
2020-10-23,3.898151818925912e+48,2.2326832284185446e+48,3.368516102131246e+48,1.3807884782193571e+48,111.88458701194412,111.32728856731468,111.73855678532952,110.84673916074726
2020-10-26,1.3807884782193571e+48,2.161775886088203e+48,3.151296797192157e+48,5.054064420085623e+48,110.84673916074726,111.29501451709935,111.6718985134824,112.14427721895544
2020-10-27,5.054064420085623e+48,2.5715532349994862e+48,3.282610369553462e+48,4.325104671817699e+48,112.14427721895544,111.46859455165749,111.71272341397008,111.98852080538153
2020-10-28,4.325104671817699e+48,3.294830503625173e+48,3.249129356933952e+48,2.1640672255904392e+48,111.98852080538153,111.71643918986761,111.70247153399269,111.29607388964587
2020-10-29,2.1640672255904392e+48,3.364435322927806e+48,2.950089953499798e+48,2.3781331496493206e+48,111.29607388964587,111.73734460379264,111.60592012631282,111.39040025269841
2020-10-30,2.3781331496493206e+48,3.060431589072488e+48,2.8913029948983158e+48,3.402749091639492e+48,111.39040025269841,111.64264041191352,111.58579172751683,111.74866812499526
2020-11-02,3.402749091639492e+48,3.4648237117565145e+48,2.827562954240296e+48,3.056797197402737e+48,111.74866812499526,111.76674621822384,111.56349965745778,111.64145216402407
2020-11-03,3.056797197402737e+48,3.065370267219937e+48,2.5084345177116463e+48,3.5956294314154306e+48,111.64145216402407,111.64425283077176,111.44374332415445,111.80380352479536
2020-11-04,3.5956294314154306e+48,2.9194752191394835e+48,2.4434315229760368e+48,1.5792223118382076e+48,111.80380352479536,111.59548834437012,111.41748787689409,110.98101698188177
2020-11-05,1.5792223118382076e+48,2.8025062363890372e+48,2.3349041348594308e+48,2.1461087914217415e+48,110.98101698188177,111.55459856497082,111.37205529825752,111.28774080161527
2020-11-06,2.1461087914217415e+48,2.756101364743522e+48,2.3101508453056626e+48,9.116326720563148e+47,111.28774080161527,111.53790159584945,111.361397287114,110.43156632180394
2020-11-09,9.116326720563148e+47,2.2578780808268862e+48,2.269953294946881e+48,1.4163134349887668e+48,110.43156632180394,111.33850993366455,111.34384372008257,110.87214178688409
2020-11-10,1.4163134349887668e+48,1.9297813283440923e+48,2.2482419304158105e+48,9.288088215247551e+47,110.87214178688409,111.18149115883578,111.33423301024672,110.4502321128363
2020-11-11,9.288088215247551e+47,1.396417206365957e+48,2.2393351985901734e+48,8.073543316251777e+47,110.4502321128363,110.85799428183343,111.33026349918768,110.31009182928364
2020-11-12,8.073543316251777e+47,1.2420436103233512e+48,2.1915888293525424e+48,2.421634189656421e+48,110.31009182928364,110.7408425595908,111.30871123735491,111.40852706096247
2020-11-13,2.421634189656421e+48,1.2971486899702871e+48,2.24521530251546e+48,3.4242819259143696e+48,111.40852706096247,110.7842530039351,111.33288588343493,111.75497625678001
2020-11-16,3.4242819259143696e+48,1.799678540741898e+48,2.3141339519781268e+48,3.337837978467638e+48,111.75497625678001,111.11169252419077,111.36311997844125,111.72940774927001
2020-11-17,3.337837978467638e+48,2.1839834494376718e+48,2.4315429211548277e+48,1.2592286363672793e+48,111.72940774927001,111.30523494347183,111.4126104665504,110.7545838038514
2020-11-18,1.2592286363672793e+48,2.250067412406177e+48,2.4099021687228376e+48,1.3821565254030497e+48,110.7545838038514,111.3350446405511,111.40367061650187,110.84772944270632
2020-11-19,1.3821565254030497e+48,2.3650278511617516e+48,2.3361284800807394e+48,3.592262362592781e+48,110.84772944270632,111.3848742619785,111.37257952720229,111.80286665229771
2020-11-20,3.592262362592781e+48,2.5991534857490234e+48,2.4671986634399906e+48,2.887001965045168e+48,111.80286665229771,111.47927027332395,111.4271678263694,111.58430304504775
2020-11-23,2.887001965045168e+48,2.4916974935751835e+48,2.51587861052944e+48,9.527165350427145e+48,111.58430304504775,111.43704866624972,111.44670655438108,112.77823169226882
2020-11-24,9.527165350427145e+48,3.729562967967085e+48,2.7717428619613142e+48,6.652042564435893e+48,112.77823169226882,111.8403755237405,111.54356077809891,112.41900842376702
2020-11-25,6.652042564435893e+48,4.808125753580807e+48,3.0113453204257026e+48,5.1238622869700196e+48,112.41900842376702,112.09439181567595,111.62647139292999,112.15799297130827
2020-11-26,5.1238622869700196e+48,5.5564669058942016e+48,3.014517950738629e+48,3.510566081273492e+48,112.15799297130827,112.23904692141349,111.6275243974418,111.77986176490437
2020-11-27,3.510566081273492e+48,5.540127649630343e+48,2.977493469350256e+48,3.9176499224328467e+48,111.77986176490437,112.23610200565746,111.61516629262586,111.88957642815538
2020-11-30,3.9176499224328467e+48,5.7462572411078784e+48,3.057201773752184e+48,3.509767072119813e+48,111.88957642815538,112.27263319199665,111.64158450828909,111.77963413777054
2020-12-01,3.509767072119813e+48,4.542777585446413e+48,3.1086396793190246e+48,5.116322282657901e+48,111.77963413777054,112.03762309165408,111.65826969206888,112.15652034049319
2020-12-02,5.116322282657901e+48,4.2356335290908144e+48,3.186529369819861e+48,6.861475225413625e+48,112.15652034049319,111.9676173742762,111.68301681639666,112.45000692976899
2020-12-03,6.861475225413625e+48,4.583156116779535e+48,3.3594692801839924e+48,2.9033647849991256e+48,112.45000692976899,112.04647233298121,111.73586747288734,111.58995479880215
2020-12-04,2.9033647849991256e+48,4.461715857524663e+48,3.328002705346888e+48,1.4148857462853773e+48,111.58995479880215,112.01961787717794,111.72645679957753,110.87113324687472
2020-12-07,1.4148857462853773e+48,3.961163022295168e+48,3.3205328614581226e+48,8.115958672768894e+47,110.87113324687472,111.90062213836016,111.72420973420297,110.31533170060186
2020-12-08,8.115958672768894e+47,3.4215287813265835e+48,3.259873183087902e+48,2.7722656736821082e+48,110.31533170060186,111.75417192699237,111.70577275744287,111.54374938232597
2020-12-09,2.7722656736821082e+48,2.952717459531425e+48,3.34444741043453e+48,1.365515979783094e+48,111.54374938232597,111.60681038276923,111.7313859449733,110.8356168280915
2020-12-10,1.365515979783094e+48,1.853525610405319e+48,3.342138435197908e+48,4.936859995561949e+47,110.8356168280915,111.14117402454885,111.73069531588943,109.81822887139383
2020-12-11,4.936859995561949e+47,1.3715898533167326e+48,3.322360125108428e+48,1.6729773890181023e+48,109.81822887139383,110.84005500759496,111.72475987514309,111.03868937039628
